"Link","Name of Parks","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","Type","W4Efsd 3","Address","W4Efsd 5","asd2asd","","W4Efsd 8","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3","W6VQef","W4Efsd 9","A1zNzb href","J8zHNe"
"https://www.google.com/maps/place/Souv+%26+Burger+Co./data=!4m7!3m6!1s0x6ad641b332a320c7:0xd5ee1840ba4cf9ea!8m2!3d-37.8502778!4d145.0933333!16s%2Fg%2F11fx90r0k2!19sChIJxyCjMrNB1moR6vlMukAY7tU?authuser=0&hl=en&rclk=1","Souv & Burger Co.","4.6","(513)","·","$$","·","Greek","·","1378 Toorak Rd","·","","Closed","⋅ Opens 11AM Tue","https://lh5.googleusercontent.com/p/AF1QipNgatWCO_BdygaP93mzE5la3E_VdTvYlBfDZN1j=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","","",""
"https://www.google.com/maps/place/Ped's+Thai+Cuisine/data=!4m7!3m6!1s0x6ad6404d1f0db6d7:0x13b80571d437451f!8m2!3d-37.8502338!4d145.094898!16s%2Fg%2F11c3w02m0m!19sChIJ17YNH01A1moRH0U31HEFuBM?authuser=0&hl=en&rclk=1","Ped's Thai Cuisine","4.4","(199)","·","$$","·","Thai","·","1415 Toorak Rd","·","","Closed","⋅ Opens 5PM Tue","https://lh5.googleusercontent.com/p/AF1QipMaqfXtddSyS6aFFlYq4NR4OPmUY0IQ9qV4wWkR=w163-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","","https://www.google.com/maps/reserve/v/dine/c/X8F-bhFkTfk?source=pa&hl=en-AU&gei=KHQ5Y_zHCr7C4-EPpvmhwAM&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i80!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLgGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLkGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLoGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLsGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D12%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/YY+KITCHEN/data=!4m7!3m6!1s0x6ad640428cb40f8b:0x9ff1d9c5f0b427a5!8m2!3d-37.856394!4d145.114153!16s%2Fg%2F11dynzw53p!19sChIJiw-0jEJA1moRpSe08MXZ8Z8?authuser=0&hl=en&rclk=1","YY KITCHEN","4.1","(246)","·","$","·","Chinese","·","3 Barlyn Rd","·","","Closed","⋅ Opens 11AM Tue","https://lh5.googleusercontent.com/p/AF1QipNAxFgOY9oXnUeSouPqhclHTH3hGH_ex418W6y_=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","","",""
"https://www.google.com/maps/place/MOMO+TEA+(Burwood)/data=!4m7!3m6!1s0x6ad641a1b1c7ecbb:0xbba2a3f662cd81b3!8m2!3d-37.849483!4d145.119841!16s%2Fg%2F11qg5vbrp1!19sChIJu-zHsaFB1moRs4HNYvajors?authuser=0&hl=en&rclk=1","MOMO TEA (Burwood)","5.0","(9)","·","$$","·","Bubble Tea","·","77 Station St","·","Vintage-chic hub for Italian food","Closed","⋅ Opens 11AM Mon","https://lh5.googleusercontent.com/p/AF1QipNZ38bBsuEbsVNzVizBjlF8C1Z2GXcXEAR1T4x8=w122-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery","·","","https://food.google.com/chooseprovider?restaurantId=/g/11qg5vbrp1&g2lbs=AL1YbfXDjrJbHbXjXPfeYs3m0hQs0m8jWSaXStiewBxTHoMEpGm6x2rZRnQ5wuMU59_XhJXBaQu16_4eHQKDjUZWoEbqLhiUK6gYB3d5DErrpi4xCY1Xjz0%3D&hl=en-AU&gl=au&fo_m=MfohQo559jFvMWvkddHzV46uMT_RFPQ05bfKMQVr5-7IofUJMU_hT8vrWuwRMUv3d8yCO4PgMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=KHQ5Y_zHCr7C4-EPpvmhwAM&ei=KHQ5Y_zHCr7C4-EPpvmhwAM&fo_s=OA,AH","Order online"
"https://www.google.com/maps/place/Chen+Yuen+Chinese+Restaurant/data=!4m7!3m6!1s0x6ad641cd339e3887:0x831aae2e39ca5eea!8m2!3d-37.8645021!4d145.0932714!16s%2Fg%2F1th6dz_3!19sChIJhzieM81B1moR6l7KOS6uGoM?authuser=0&hl=en&rclk=1","Chen Yuen Chinese Restaurant","4.3","(59)","·","$","·","Chinese","·","507 Warrigal Rd","·","","Closed","⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipOnmM-H9jTmdDRNMxUv-TR6pbjLjtFnTvHsu8I7=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Il+Birrificio+Pizzeria/data=!4m7!3m6!1s0x6ad6404cd46b485b:0x77c19abcb3843d28!8m2!3d-37.8500998!4d145.0936571!16s%2Fg%2F1tdr3fy4!19sChIJW0hr1ExA1moRKD2Es7yawXc?authuser=0&hl=en&rclk=1","Il Birrificio Pizzeria","4.3","(259)","·","$$","·","Italian","·","1385 Toorak Rd","·","Vintage-chic hub for Italian food","Closed","⋅ Opens 11:30AM Tue","https://lh5.googleusercontent.com/p/AF1QipMxrEg1eWgMVYiwBsYGKEFW8x5t0ityRoK3QmeR=w80-h106-k-no","Dine-in","·","Kerbside pickup","·","Delivery","·","·","https://www.google.com/maps/reserve/v/dine/c/mvWQYPlHOiE?source=pa&hl=en-AU&gei=KHQ5Y_zHCr7C4-EPpvmhwAM&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i80!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLgGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLkGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLoGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwjWzsbjtsH6AhXM-TgGHQHYB2oQ_KkBCLsGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D12%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Mochachinos/data=!4m7!3m6!1s0x6ad63f774577a465:0xef1240eec72de925!8m2!3d-37.8534755!4d145.1489663!16s%2Fg%2F1hc4hv411!19sChIJZaR3RXc_1moRJektx-5AEu8?authuser=0&hl=en&rclk=1","Mochachinos","4.0","(51)","·","$$","·","Cafe","·","172 Burwood Hwy","·","Iconic, creative ice cream parlor chain","Closed","⋅ Opens 8AM Mon","https://lh5.googleusercontent.com/p/AF1QipPWEXByHNfu6IZUioLipibdyR--hVIK1m8jIrOA=w122-h92-k-no","""COVIDsafe","","dining","","arrangements in place also""","·","","",""
"https://www.google.com/maps/place/Famili+Ria/data=!4m7!3m6!1s0x6ad641a0f836b74f:0x54266bd3493b8b8c!8m2!3d-37.8375435!4d145.1105957!16s%2Fg%2F1q5gqqq78!19sChIJT7c2-KBB1moRjIs7SdNrJlQ?authuser=0&hl=en&rclk=1","Famili Ria","4.4","(290)","·","$","·","Indonesian","·","1115 Riversdale Rd","·","Simple space for Chinese specialties","Closed","⋅ Opens 11:30AM Tue","https://lh5.googleusercontent.com/p/AF1QipOM4lnyERaODaoY8U1ahPHkVGJQbzVLYgSPb1q-=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Ben+%26+Jerry's+Burwood+Brickworks+(Ice+Cream+Cakes+%26+Scoop+Shop)/data=!4m7!3m6!1s0x6ad63f6791566e69:0xfc45576451620556!8m2!3d-37.8490269!4d145.134627!16s%2Fg%2F11j4dkddw0!19sChIJaW5WkWc_1moRVgViUWRXRfw?authuser=0&hl=en&rclk=1","Ben & Jerry's Burwood Brickworks (Ice Cream Cakes & Scoop Shop)","4.8","(149)","·","$$","·","Ice Cream","·","70 Middleborough Rd Ground Flr, Shop #7 (opp Woolies","·","Iconic, creative ice cream parlor chain","Closed","⋅ Opens 5PM Wed","https://lh5.googleusercontent.com/p/AF1QipPIY8ZZjxq_uOTXHXt74ABc82bvCdG_ldj83fQw=w80-h120-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","·","https://food.google.com/chooseprovider?restaurantId=/g/11j4dkddw0&g2lbs=AL1YbfXMOhQkf5kONBqcFCI_PI4v-BkleX_tkdhoOkhnFM3pUHD_qt29MGjOCHyOuVGptoOf0mBD8GP_N5ZU4Qb6B3DbPEYClCMNPsv3i9m6p3QTgRy3yh4%3D&hl=en-AU&gl=au&fo_m=MfohQo559jFvMWvkddHzV46uMT_RFPQ05bfKMQVr5-7IofUJMU_hT8vrWuwRMUv3d8yCO4PgMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=KHQ5Y_zHCr7C4-EPpvmhwAM&ei=KHQ5Y_zHCr7C4-EPpvmhwAM&fo_s=OA,AH","Order online"
"https://www.google.com/maps/place/Dumpling+Kitchen/data=!4m7!3m6!1s0x6ad63f44c4502971:0x1cb878d2e65cc5c!8m2!3d-37.8321642!4d145.1495276!16s%2Fg%2F12616p82c!19sChIJcSlQxEQ_1moRXMxlLo2HywE?authuser=0&hl=en&rclk=1","Dumpling Kitchen","4.3","(179)","·","$","·","Restaurant","·","144A Canterbury Rd","·","Simple space for Chinese specialties","Temporarily closed","Closed","https://lh5.googleusercontent.com/p/AF1QipO2FwHvFCNSHiQaiq4qQL3t6bW9ySF9F1tPTmSf=w163-h92-k-no","Dine-in","·","Takeaway","·","No delivery","·","·","",""
"https://www.google.com/maps/place/Momoya/data=!4m7!3m6!1s0x6ad640ffd512e9b1:0xbbdfde7a9d100eb6!8m2!3d-37.8358512!4d145.0935567!16s%2Fg%2F11c206f_bf!19sChIJsekS1f9A1moRtg4QnXre37s?authuser=0&hl=en&rclk=1","Momoya","4.5","(104)","·","$$","·","Japanese","·","187 Through Rd","·","Modern Italian venue with cocktails","Closed","⋅ Opens 5PM Wed","https://lh5.googleusercontent.com/p/AF1QipPVqTGSUZZ9jGsQ9iwk5CRInwHT0h3TaiVioL3L=w80-h142-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Colourful+Yunnan+Burwood+%E5%BD%A9%E4%BA%91%E5%8D%97+%E4%B8%83%E5%BD%A9%E4%B8%80%E9%94%85/data=!4m7!3m6!1s0x6ad63f776b185da7:0xfc43a24633af781d!8m2!3d-37.8527856!4d145.1515326!16s%2Fg%2F11c2pclh8c!19sChIJp10Ya3c_1moRHXivM0aiQ_w?authuser=0&hl=en&rclk=1","Colourful Yunnan Burwood 彩云南 七彩一锅","4.0","(154)","","","·","Restaurant","·","Burwood One Shopping Center F1 & F2, 172-210 Burwood Hwy","·","","Temporarily closed","","https://lh5.googleusercontent.com/p/AF1QipN4T5N3JO5TLqiozdzQIx9YM5q2jOX4BVtgzrOs=w163-h92-k-no","""Truely unique chinese dining experience!""","","","","","·","","",""
"https://www.google.com/maps/place/Piccolino+Restaurant/data=!4m7!3m6!1s0x6ad63f9c98ddc611:0x8fef2c16bb30af7b!8m2!3d-37.8614513!4d145.150218!16s%2Fg%2F11dywt4_k0!19sChIJEcbdmJw_1moRe68wuxYs748?authuser=0&hl=en&rclk=1","Piccolino Restaurant","4.1","(609)","·","$$","·","Italian","·","55 Blackburn Rd","·","Modern Italian venue with cocktails","Closes soon","⋅ 10:30PM ⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipPW2bZ4u3CvY24PPkCqGdcYcjqdIu8TnJvqC5I=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","·","",""
"https://www.google.com/maps/place/Yes+Sushi/data=!4m7!3m6!1s0x6ad63ee267a59cbf:0xd6ada6bf7933e275!8m2!3d-37.856235!4d145.1831194!16s%2Fg%2F1tfls4gq!19sChIJv5ylZ-I-1moRdeIzeb-mrdY?authuser=0&hl=en&rclk=1","Yes Sushi","4.7","(41)","","","·","Sushi","·","495 Burwood Hwy","·","","Closed","⋅ Opens 11AM Mon","https://lh5.googleusercontent.com/p/AF1QipM9KWz-P8KLDrHnImvndG2kaAFuSRsie2ClFN3G=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/%E7%A6%8F%E8%8B%91%E5%8E%A8%E6%88%BF+K.Ho+Contemporary+Chinese+Cuisine/data=!4m7!3m6!1s0x6ad6409cf85a3e3f:0xb75eede6f48d4696!8m2!3d-37.840279!4d145.13411!16s%2Fg%2F1hc22w_1s!19sChIJPz5a-JxA1moRlkaN9ObtXrc?authuser=0&hl=en&rclk=1","福苑厨房 K.Ho Contemporary Chinese Cuisine","3.9","(104)","·","$","·","Chinese Delivery","·","195A Middleborough Rd","·","","Closes soon","⋅ 10:30PM ⋅ Opens 11:30AM Mon","https://lh5.googleusercontent.com/p/AF1QipMwr3PIAWBRavEF-Q-XzPHTUZrPFfo5_FQsFj1F=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Phayathai+Thai+Restaurant/data=!4m7!3m6!1s0x6ad63f5b71e108bf:0x176aa07890543d50!8m2!3d-37.8318646!4d145.1458011!16s%2Fg%2F1hbpwrq__!19sChIJvwjhcVs_1moRUD1UkHigahc?authuser=0&hl=en&rclk=1","Phayathai Thai Restaurant","3.9","(62)","","","·","Thai","·","96 Canterbury Rd","·","","Closed","⋅ Opens 5:30PM Mon","https://lh5.googleusercontent.com/p/AF1QipOvlBKd2aKc197yBoznV2_fvkZwhjKRIr8HJpnE=w163-h92-k-no","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Ramen+%26+Dumpling+House/data=!4m7!3m6!1s0x6ad63ee216664227:0xb0520bbd14ed2938!8m2!3d-37.855111!4d145.1829992!16s%2Fg%2F11cjgb2fv_!19sChIJJ0JmFuI-1moROCntFL0LUrA?authuser=0&hl=en&rclk=1","Ramen & Dumpling House","4.1","(343)","·","$","·","Dumpling","·","Shop 8/495-511 Burwood Hwy","·","","Closed","⋅ Opens 11AM Mon","https://lh5.googleusercontent.com/p/AF1QipPJJb1IZHbJJrM41nc9Tstya-WKjbEs4RfVnCQL=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery","·","","https://food.google.com/chooseprovider?restaurantId=/g/11cjgb2fv_&g2lbs=AL1YbfWXcllITI0vyr9a-l8rD-XrBfaOVkzFfsgTNg0RhIa1_Vayki9hw5_R0j2W70SdN6-Y4j6qFdNEK-9KNm5W6jEzEixouc9J9_X3EukktAPGnnJLcMo%3D&hl=en-AU&gl=au&fo_m=MfohQo559jFvMWvkddHzV46uMT_RFPQ05bfKMQVr5-7IofUJMU_hT8vrWuwRMUv3d8yCO4PgMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=KHQ5Y_zHCr7C4-EPpvmhwAM&ei=KHQ5Y_zHCr7C4-EPpvmhwAM&fo_s=OA,AH","Order online"
"https://www.google.com/maps/place/ZOOBIBI/data=!4m7!3m6!1s0x6ad643ffb5fb321b:0xfefba083bf34137!8m2!3d-37.8241651!4d145.0469605!16s%2Fg%2F11g0s9jyz9!19sChIJGzL7tf9D1moRN0HzOwi67w8?authuser=0&hl=en&rclk=1","ZOOBIBI","4.6","(265)","","","·","Restaurant","·","646 Burwood Rd","·","","Closed","⋅ Opens 8AM Mon","https://lh5.googleusercontent.com/p/AF1QipPgS5GABKh6bP_l9TTcTnTb3V9NbiAcoXxUIGAC=w80-h106-k-no","Best Cafés in Melbourne: 2019's Coolest Coffee Hangouts","","","","","·","","",""
"https://www.google.com/maps/place/Uchiwa+Japanese+Cuisine+Vermont+South/data=!4m7!3m6!1s0x6ad63ee243126d05:0x937a4e2488950706!8m2!3d-37.8560278!4d145.1833641!16s%2Fg%2F11fxctykjp!19sChIJBW0SQ-I-1moRBgeViCROepM?authuser=0&hl=en&rclk=1","Uchiwa Japanese Cuisine Vermont South","4.1","(116)","·","$","·","Japanese","·","11/509 Burwood Hwy","·","","Closed","⋅ Opens 11AM Tue","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Grande+Forno/data=!4m7!3m6!1s0x6ad641cd4b7a486d:0xac680b7e4941fcf7!8m2!3d-37.8650932!4d145.0931091!16s%2Fg%2F1vn9p6w3!19sChIJbUh6S81B1moR9_xBSX4LaKw?authuser=0&hl=en&rclk=1","Grande Forno","4.4","(264)","·","$$","·","Italian","·","523-525 Warrigal Rd","·","Airy setting for classic Italian food","Closed","⋅ Opens 5PM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
"https://www.google.com/maps/place/Galan+Gal+Chinese+Restaurant/data=!4m7!3m6!1s0x6ad6406582e68a71:0xa43220913f016445!8m2!3d-37.85715!4d145.123827!16s%2Fg%2F1tftfg00!19sChIJcYrmgmVA1moRRWQBP5EgMqQ?authuser=0&hl=en&rclk=1","Galan Gal Chinese Restaurant","4.7","(42)","","","·","Chinese","·","12 Andrew St","·","","Closed","⋅ Opens 5PM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","","","·","","",""
"https://www.google.com/maps/place/Isshin+Japanese+Restaurant+Forest+Hill/data=!4m7!3m6!1s0x6ad63f2fdefbf511:0xd923a425a757f9df!8m2!3d-37.8349506!4d145.1714697!16s%2Fg%2F11b7llsxtl!19sChIJEfX73i8_1moR3_lXpyWkI9k?authuser=0&hl=en&rclk=1","Isshin Japanese Restaurant Forest Hill","4.1","(636)","·","$$","·","Japanese","·","320-324 Canterbury Rd","·","Casual space for all-you-can-eat meals","Closed","⋅ Opens 5:30PM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
